date,Athens_CO,Rome_CO,Lisbon_CO,Madrid_CO,Valencia_CO,Paris_CO,Athens_SO2,Rome_SO2,Lisbon_SO2,Madrid_SO2,Valencia_SO2,Paris_SO2,Athens_NO2,Rome_NO2,Lisbon_NO2,Madrid_NO2,Valencia_NO2,Paris_NO2,Athens_PM10,Rome_PM10,Lisbon_PM10,Madrid_PM10,Valencia_PM10,Paris_PM10,Athens_PM2p5,Rome_PM2p5,Lisbon_PM2p5,Madrid_PM2p5,Valencia_PM2p5,Paris_PM2p5,Athens_O3,Rome_O3,Lisbon_O3,Madrid_O3,Valencia_O3,Paris_O3,Athens_MDAQI,Rome_MDAQI,Lisbon_MDAQI,Madrid_MDAQI,Valencia_MDAQI,Paris_MDAQI
2020-01-17,321.77445970238097,278.0779661883929,137.98861051848215,125.00268064059526,136.56674325726195,241.52311109315477,10.169994894127976,1.5722186253095238,1.1974691556309522,0.9372622408005953,2.178853212017857,4.022926002136904,30.950814439976188,28.141335553880953,5.560848195663691,2.2370046721011905,7.992841389035715,31.45599066492262,16.488133224592264,20.986559496095243,16.996716442497025,11.896269787925595,23.050051948666667,19.976072047392858,12.437531289595242,14.997180623580354,8.761831176416667,6.788179135946428,10.378936949946432,13.680051450946426,52.56963930944048,37.69260796479166,56.02656115223214,57.150806319047625,60.165283628958356,33.741036168633926,1.6492767985533252,1.4371098480314486,1.0932244677832197,0.9516789839464991,1.2860553920618845,1.4254599042821199
2020-01-31,289.33591967351185,232.63976378511902,159.10917075386905,130.77981068002975,158.0090455110119,177.0142044806548,7.997267290925594,1.2442799942113094,2.0326871669613094,1.907601591217262,3.3594769466845236,2.678592212315476,21.327346773300597,23.096990673913695,7.4674844453839295,3.0475529900476195,11.854559288163694,21.549803002315475,14.379516845369048,16.993046811642856,13.273682433907737,8.759029545848215,13.69208605945238,14.343847108857142,9.902125397681546,12.654476531,10.033032397499998,6.893937080416667,9.783148429568453,8.524249330940476,48.36610080237798,51.29625537248512,50.887138082708326,56.96272347104167,49.993827642633924,53.28862530277083,1.355366078047101,1.3971305740852473,1.0692166862381036,0.9427827199119588,1.1373675122511544,1.2810573128326048
2020-02-14,301.5028694732143,276.54226289464293,160.25124988125,139.9762264657738,160.01304124791668,159.49974037273805,9.031526451345238,1.0335218299017856,1.6833890072529762,1.8887719070654758,2.826318379669643,2.002023495565476,23.149591135877976,23.805479707928566,5.612060440041668,2.3039886923273807,8.742155252922618,16.506783364098215,14.637278920029763,20.48241680096726,17.461001884607146,10.927354599306549,18.398370548369048,11.077277877580356,11.096733772410714,14.571670584023808,9.402065970375002,6.234421768651786,10.051793932116071,6.1626068083779755,55.20088729783036,51.0186385213006,60.040908381904764,70.21349340407738,65.37844310193452,57.65484682493452,1.4979686112454362,1.4930968146193455,1.1669175928532431,1.08185945687421,1.3060264006821145,1.1545296619971654
2020-02-28,294.76755214970245,239.76644034761907,144.42085617767856,132.84034808392857,144.28338468601194,185.3923780800595,6.991732819776786,1.008489444654762,1.4198546448125005,1.2802033369880956,2.376938209645833,2.671297778886905,19.846342007955354,21.810008842937503,4.2190109969970235,1.7603122513690472,7.090259653901785,23.65963616836012,19.361391584095237,17.908246385306548,9.09224560160119,6.90817464823512,10.628938979866069,12.14172482278869,12.28238717514881,13.076582560422619,5.755648494116072,5.225704805044643,5.594375893473215,7.597022426214286,67.2712874753869,52.98146402679762,68.42056067797618,74.72919490226191,71.6338251489881,54.32003307630059,1.6278605852813819,1.4149120551819951,1.053557115194182,1.0444601985923063,1.153125992057822,1.2779288586154662
2020-03-13,292.6232147235119,286.03008038601195,155.4210475720238,150.24553130773808,155.84008493660713,247.78746663720239,7.275990832452381,1.320611672997024,1.5021724253958335,1.100293090952381,1.6859902952559522,4.117265333735119,17.872341976818454,23.1263137160119,2.4338604711934524,1.2761875907261904,2.3727198672708334,27.6617455072619,18.589423522913695,21.78884439244643,13.777113212226189,13.641771496714288,15.962339333035715,24.333003142261905,14.36018920590476,19.631738195851195,8.038452489806549,8.581045841836309,8.305456298428572,18.182337803517857,67.15270889949406,53.02804931902083,76.09100367869048,74.43978494705357,87.79655169306547,52.01827081721727,1.640084230572677,1.6376439941821082,1.2151635319800929,1.1858477230967146,1.3690115329828692,1.7143604406835917
2020-03-27,266.8329359699405,262.6112082324405,163.00958006815475,148.94129448630954,160.72878042827384,236.48149376666666,4.766358584931548,1.3669905849821429,1.747063705610119,1.1823570416458333,2.2316122215029766,4.604945458827381,12.548160087306547,19.39093567989881,3.0176850014374996,1.7779815239672623,3.324132948199405,33.357755222386906,18.732744223925597,25.01678039915178,12.974196440815474,9.470581659354169,13.34311775663988,20.97087925674405,12.881771230309523,19.45756092382143,9.153196435675596,7.841041456758929,8.823545293422619,16.464762423750003,82.24854707711309,65.82715673651784,86.16791713758928,78.08174988214286,93.41358988690475,64.42120846383334,1.6525219878418937,1.74612559263319,1.349162855556298,1.1687467757805912,1.4315859791470114,1.8509541836838928
2020-04-10,282.76068810178566,234.57516770238098,145.7794946267857,137.11094908630955,147.97072228779763,214.9162640339286,7.043862170050596,0.9857607294464285,1.2811932428214288,1.097522578047619,2.306913546532738,3.536218935520833,17.818461253398812,19.38722986920238,2.711854610217262,1.385208400485119,3.921097426202382,25.19725369984226,19.65118673325,21.156586644074405,12.038184424139883,8.488566626333334,13.05838930635119,22.026913870080357,14.353672213568457,15.412376131366072,8.172881120708336,6.436371670601191,8.469796200616072,14.721978119473215,83.08632547357142,56.46585678824405,81.1596198309226,71.62687098428572,86.98012193,70.76361487997023,1.8115203376769349,1.50401823183141,1.2502465216631031,1.0499792340522063,1.3598035054688513,1.7573015304194861
2020-04-24,258.93541976250003,180.4103846330357,136.53181092083335,123.90780269613094,133.62394784702386,187.27731211815475,5.504665418351192,0.7403317371517858,1.5012969352559524,0.928245722919643,2.428876847907738,2.2461188738928572,17.780171587229166,12.887048461440475,3.231158645919642,1.2252117545416665,5.55412702697619,21.760000824645832,14.22707759352976,12.608652004184522,10.049340219791665,6.894419453747025,11.107976770255954,13.210439608220238,10.787190430952382,8.713848728410715,6.022160251190476,4.248976678172619,6.2766165712738085,8.83462631226488,84.36677402104166,69.87566350797617,72.93791215767858,63.53764703151786,74.53993037214286,65.3743602152381,1.6586082058059586,1.293421441194414,1.1026571095641169,0.8917721535996808,1.18070084623812,1.4008509347315814
2020-05-08,306.9125294449405,163.03890862083335,137.62669692767855,130.2165668360119,138.44408605148809,171.2016184196429,6.822228832357142,0.7530667707172619,1.5937427044494046,1.367463129053571,2.4579541667291673,2.0506387696874997,23.351445869348222,11.04025964007738,3.7034684682202377,1.3823568852351191,5.96142355775,17.7685064148125,42.08264697151786,27.217754552916666,8.435296807979165,4.921761983574404,9.54863605472619,13.76773954027381,18.94068909699405,11.862852361193456,5.729653151309525,3.7604853479077387,6.0632588550625,8.042797877696428,84.30098899267857,73.39853895255953,82.57845442574406,72.81347429157738,85.14467024223214,69.92332925077382,2.2549875749676462,1.5328031710356442,1.1866986076060744,0.9651624651834435,1.276291842008405,1.374960692965478
2020-05-22,238.88492718095242,161.0540611877976,121.42566676369047,118.67509769166666,121.91310564732147,163.17486295059524,4.571875258380952,0.624571412282738,1.1671737914791664,1.082583794276786,1.9720942115416666,1.6586101273154763,17.183185044440474,12.361854612803572,2.6215157879494044,1.3124867382410714,3.324832930991071,15.311693764136903,12.349810495270834,9.78022672039881,10.694008124747024,7.436364588261904,12.809768526235118,12.581900846485121,8.975009317895834,7.198351219985119,6.163397455470238,4.724649094002976,7.020570114619048,7.671585038898809,79.25388931044643,73.4278601872024,87.48783620193453,75.05549110119047,94.3765478815774,73.25845946193454,1.518717166376544,1.2518723413997364,1.2480014617540085,1.0303659183634648,1.3829322283712362,1.34701589418159
2020-06-05,199.73336129107142,138.38664829208332,106.75405577053571,103.77160297252976,106.54780506098211,148.06154746130952,3.978427020901786,0.5538056502470238,1.6272007131160713,1.3419234138988094,2.117140217726191,1.4827847738035718,14.42075243316369,10.920467516425594,2.778211362502976,1.1848060911011906,3.1390165528988097,15.498236226089285,13.625261524032737,10.500302561714287,10.47671551721726,5.905395683675596,11.844833291065475,10.581319854351191,8.738371416854166,6.4913827031130955,6.4578795948095244,4.2707091492053575,6.6976577164613085,6.468844977872024,82.4074475871726,67.38579016910714,74.21157280711311,66.57657314470238,82.33718954919642,57.99163234344642,1.504878225635829,1.154864731254111,1.118653515367768,0.9130816042967639,1.2353196705824332,1.1356783310363752
2020-06-19,239.71316192172623,148.08412812875,99.88834610354165,97.2591163104762,100.14307551202378,137.82482932767857,4.201370012717262,0.8343530167678572,1.503836340309524,1.4039685025624997,1.9976309144077382,1.1720515241041665,14.673996031863094,13.47605882744048,2.6548387608630954,1.4462347152380954,3.035162504217262,10.871955888029762,14.682121237077382,13.474374698854167,15.310552482151783,11.571083873491071,17.046408934208333,12.179230241669645,11.149428727422618,9.534928565211308,7.618313932651786,7.613219275083333,8.26100439260119,6.560749911776787,88.45062819675594,71.23784445550595,73.40213884595236,65.83927009220238,81.12793075535714,62.78221078455356,1.6491588065658658,1.3372137746497639,1.1847255816399802,1.0455390871261765,1.3106987368081209,1.1345427640977876
